toclevel	level	line	number	index	fromtitle	byteoffset	anchor	revid	date	data-filter	time
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	597437565	2014-02-27	2014-02-27	22:21:41Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	596382555	2014-02-20	2014-02-20	19:47:21Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	594928438	2014-02-11	2014-02-11	03:59:27Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	593777171	2014-02-03	2014-02-03	20:03:32Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	592651698	2014-01-27	2014-01-27	16:08:31Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	592451528	2014-01-26	2014-01-26	08:59:12Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	589833606	2014-01-08	2014-01-08	22:05:17Z
1	2	History of the debate	1	1	Race_and_intelligence	5211	History_of_the_debate	589662514	2014-01-07	2014-01-07	21:27:28Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	588519363	2013-12-31	2013-12-31	13:05:56Z
1	2	History of the debate	1	1	Race_and_intelligence	3571	History_of_the_debate	588069069	2013-12-28	2013-12-28	13:59:51Z
1	2	History of the debate	1	1	Race_and_intelligence	3563	History_of_the_debate	587156173	2013-12-21	2013-12-21	23:14:42Z
1	2	History of the debate	1	1	Race_and_intelligence	3586	History_of_the_debate	586567935	2013-12-17	2013-12-17	23:58:00Z
1	2	History of the debate	1	1	Race_and_intelligence	3586	History_of_the_debate	586350451	2013-12-16	2013-12-16	15:42:57Z
1	2	History of the debate	1	1	Race_and_intelligence	3530	History_of_the_debate	586133600	2013-12-15	2013-12-15	03:00:25Z
1	2	History of the debate	1	1	Race_and_intelligence	3556	History_of_the_debate	585629308	2013-12-11	2013-12-11	18:53:51Z
1	2	History of the debate	1	1	Race_and_intelligence	3556	History_of_the_debate	585510528	2013-12-10	2013-12-10	23:42:26Z
1	2	History of the debate	1	1	Race_and_intelligence	3556	History_of_the_debate	585251744	2013-12-09	2013-12-09	09:04:10Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	585001700	2013-12-07	2013-12-07	15:43:46Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	584881793	2013-12-06	2013-12-06	18:38:48Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	584748517	2013-12-05	2013-12-05	21:08:47Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	583697358	2013-11-28	2013-11-28	19:23:23Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	582752844	2013-11-22	2013-11-22	00:50:40Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	582714739	2013-11-21	2013-11-21	19:41:23Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	580041215	2013-11-03	2013-11-03	19:03:41Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	579828859	2013-11-02	2013-11-02	04:08:44Z
1	2	History of the debate	1	1	Race_and_intelligence	3315	History_of_the_debate	578990378	2013-10-27	2013-10-27	19:03:18Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	577723068	2013-10-18	2013-10-18	15:23:48Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	576977641	2013-10-13	2013-10-13	11:42:56Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	576325646	2013-10-08	2013-10-08	18:37:50Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	576017264	2013-10-06	2013-10-06	17:17:42Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	572852232	2013-09-14	2013-09-14	06:27:54Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	572799583	2013-09-13	2013-09-13	19:55:23Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	572341341	2013-09-10	2013-09-10	13:28:23Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	570862888	2013-08-30	2013-08-30	21:23:26Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	570576649	2013-08-28	2013-08-28	20:04:58Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	568525281	2013-08-14	2013-08-14	16:22:13Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	568217296	2013-08-12	2013-08-12	14:37:59Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	567507228	2013-08-07	2013-08-07	07:46:21Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	567385178	2013-08-06	2013-08-06	11:14:29Z
1	2	History of the debate	1	1	Race_and_intelligence	3311	History_of_the_debate	565823368	2013-07-25	2013-07-25	23:27:40Z
1	2	History of the debate	1	1	Race_and_intelligence	3249	History_of_the_debate	565384367	2013-07-22	2013-07-22	21:14:41Z
1	2	History of the debate	1	1	Race_and_intelligence	3249	History_of_the_debate	565051410	2013-07-20	2013-07-20	13:08:28Z
1	2	History of the debate	1	1	Race_and_intelligence	3242	History_of_the_debate	564806446	2013-07-18	2013-07-18	16:07:26Z
1	2	History of the debate	1	1	Race_and_intelligence	3238	History_of_the_debate	564683876	2013-07-17	2013-07-17	18:15:37Z
1	2	History of the debate	1	1	Race_and_intelligence	3238	History_of_the_debate	564515009	2013-07-16	2013-07-16	14:44:30Z
1	2	History of the debate	1	1	Race_and_intelligence	3334	History_of_the_debate	564245134	2013-07-14	2013-07-14	16:55:37Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	564150886	2013-07-13	2013-07-13	21:49:46Z
1	2	History of the debate	1	1	Race_and_intelligence	4958	History_of_the_debate	564024437	2013-07-12	2013-07-12	21:31:18Z
1	2	History of the debate	1	1	Race_and_intelligence	4958	History_of_the_debate	563815463	2013-07-11	2013-07-11	13:59:44Z
1	2	History of the debate	1	1	Race_and_intelligence	4683	History_of_the_debate	562453090	2013-07-01	2013-07-01	21:29:44Z
1	2	History of the debate	1	1	Race_and_intelligence	4683	History_of_the_debate	562265860	2013-06-30	2013-06-30	16:27:51Z
1	2	History of the debate	1	1	Race_and_intelligence	4683	History_of_the_debate	561289963	2013-06-24	2013-06-24	01:06:50Z
1	2	History of the debate	1	1	Race_and_intelligence	4683	History_of_the_debate	557149732	2013-05-28	2013-05-28	10:22:54Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	554627771	2013-05-11	2013-05-11	18:55:49Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	554362792	2013-05-09	2013-05-09	23:00:22Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	553304909	2013-05-03	2013-05-03	05:16:22Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	553116072	2013-05-01	2013-05-01	23:09:38Z
1	2	History of the debate	1	1	Race_and_intelligence	4194	History_of_the_debate	552886952	2013-04-30	2013-04-30	14:07:43Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	552624021	2013-04-28	2013-04-28	21:12:21Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	552245620	2013-04-26	2013-04-26	08:51:53Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	551584973	2013-04-22	2013-04-22	06:13:52Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	551219779	2013-04-20	2013-04-20	01:37:12Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	551099002	2013-04-19	2013-04-19	07:21:10Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	551023002	2013-04-18	2013-04-18	19:42:02Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	550873106	2013-04-17	2013-04-17	21:06:55Z
1	2	History of the debate	1	1	Race_and_intelligence	4285	History_of_the_debate	550388872	2013-04-14	2013-04-14	23:57:13Z
1	2	History of the debate	1	1	Race_and_intelligence	4284	History_of_the_debate	550190540	2013-04-13	2013-04-13	18:24:20Z
1	2	History of the debate	1	1	Race_and_intelligence	4284	History_of_the_debate	550074062	2013-04-12	2013-04-12	22:57:04Z
1	2	History of the debate	1	1	Race_and_intelligence	4284	History_of_the_debate	549915229	2013-04-11	2013-04-11	22:12:26Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	549746429	2013-04-10	2013-04-10	21:20:45Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	549275240	2013-04-08	2013-04-08	05:21:59Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	549175464	2013-04-07	2013-04-07	16:25:26Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	548734414	2013-04-04	2013-04-04	21:50:21Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	548278355	2013-04-02	2013-04-02	06:42:56Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	548192721	2013-04-01	2013-04-01	19:13:30Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	548063845	2013-03-31	2013-03-31	23:57:02Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	547632235	2013-03-29	2013-03-29	15:23:09Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	547122495	2013-03-26	2013-03-26	20:22:57Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	546965198	2013-03-25	2013-03-25	20:39:17Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	545358501	2013-03-19	2013-03-19	05:12:35Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	545224747	2013-03-18	2013-03-18	15:20:54Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	545008960	2013-03-17	2013-03-17	17:48:20Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	544622942	2013-03-16	2013-03-16	11:54:16Z
1	2	History of the debate	1	1	Race_and_intelligence	4165	History_of_the_debate	543773864	2013-03-13	2013-03-13	05:33:07Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	542447169	2013-03-06	2013-03-06	21:41:28Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	541793269	2013-03-02	2013-03-02	21:51:21Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	541609687	2013-03-01	2013-03-01	23:38:41Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	541283241	2013-02-28	2013-02-28	16:54:34Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	541000161	2013-02-27	2013-02-27	17:58:28Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	540391835	2013-02-25	2013-02-25	23:08:04Z
1	2	History of the debate	1	1	Race_and_intelligence	3413	History_of_the_debate	539263044	2013-02-20	2013-02-20	17:48:27Z
1	2	History of the debate	1	1	Race_and_intelligence	3386	History_of_the_debate	539076340	2013-02-19	2013-02-19	17:49:18Z
1	2	History of the debate	1	1	Race_and_intelligence	4138	History_of_the_debate	538882655	2013-02-18	2013-02-18	14:44:35Z
1	2	History of the debate	1	1	Race_and_intelligence	4139	History_of_the_debate	538730583	2013-02-17	2013-02-17	16:03:05Z
1	2	History of the debate	1	1	Race_and_intelligence	4139	History_of_the_debate	538594864	2013-02-16	2013-02-16	18:58:26Z
1	2	History of the debate	1	1	Race_and_intelligence	4139	History_of_the_debate	538472534	2013-02-15	2013-02-15	22:02:24Z
1	2	History of the debate	1	1	Race_and_intelligence	4463	History_of_the_debate	538285862	2013-02-14	2013-02-14	20:41:18Z
1	2	History of the debate	1	1	Race_and_intelligence	4354	History_of_the_debate	538111613	2013-02-13	2013-02-13	21:51:18Z
1	2	History of the debate	1	1	Race_and_intelligence	3937	History_of_the_debate	537879069	2013-02-12	2013-02-12	14:47:04Z
1	2	History of the debate	1	1	Race_and_intelligence	3786	History_of_the_debate	537715662	2013-02-11	2013-02-11	15:20:59Z
1	2	History of the debate	1	1	Race_and_intelligence	3786	History_of_the_debate	537395810	2013-02-09	2013-02-09	15:55:30Z
1	2	History of the debate	1	1	Race_and_intelligence	3786	History_of_the_debate	537248647	2013-02-08	2013-02-08	16:56:33Z
1	2	History of the debate	1	1	Race_and_intelligence	3786	History_of_the_debate	537055364	2013-02-07	2013-02-07	14:11:02Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536906153	2013-02-06	2013-02-06	17:16:56Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536718543	2013-02-05	2013-02-05	16:51:45Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536514665	2013-02-04	2013-02-04	13:22:41Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536347572	2013-02-03	2013-02-03	12:28:28Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536192973	2013-02-02	2013-02-02	14:45:49Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	536017134	2013-02-01	2013-02-01	12:47:23Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	535301982	2013-01-28	2013-01-28	06:45:41Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	534821298	2013-01-25	2013-01-25	13:44:51Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	534681072	2013-01-24	2013-01-24	17:29:24Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	534305556	2013-01-22	2013-01-22	09:43:30Z
1	2	History of the debate	1	1	Race_and_intelligence	5125	History_of_the_debate	533986340	2013-01-20	2013-01-20	10:55:22Z
1	2	History of the debate	1	1	Race_and_intelligence	5126	History_of_the_debate	531935642	2013-01-08	2013-01-08	11:02:07Z
1	2	History of the debate	1	1	Race_and_intelligence	5126	History_of_the_debate	531718167	2013-01-07	2013-01-07	02:19:36Z
1	2	History of the debate	1	1	Race_and_intelligence	5126	History_of_the_debate	531593426	2013-01-06	2013-01-06	09:23:49Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	531184264	2013-01-04	2013-01-04	01:03:30Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	531173684	2013-01-03	2013-01-03	23:47:33Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	530352513	2012-12-29	2012-12-29	21:20:03Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	530084373	2012-12-28	2012-12-28	03:40:30Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	530051236	2012-12-27	2012-12-27	22:58:00Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	529782334	2012-12-26	2012-12-26	02:47:22Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	529318108	2012-12-22	2012-12-22	19:05:38Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	528346099	2012-12-16	2012-12-16	19:06:11Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	526104484	2012-12-03	2012-12-03	01:43:53Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	524851536	2012-11-25	2012-11-25	21:20:31Z
1	2	History of the debate	1	1	Race_and_intelligence	5147	History_of_the_debate	524618475	2012-11-24	2012-11-24	08:32:37Z
1	2	History of the debate	1	1	Race_and_intelligence	5146	History_of_the_debate	523656425	2012-11-18	2012-11-18	11:54:18Z
1	2	History of the debate	1	1	Race_and_intelligence	5146	History_of_the_debate	523541385	2012-11-17	2012-11-17	19:38:19Z
1	2	History of the debate	1	1	Race_and_intelligence	5146	History_of_the_debate	521438134	2012-11-05	2012-11-05	00:35:56Z
1	2	History of the debate	1	1	Race_and_intelligence	5146	History_of_the_debate	521423142	2012-11-04	2012-11-04	22:36:58Z
1	2	History of the debate	1	1	Race_and_intelligence	5053	History_of_the_debate	520980216	2012-11-02	2012-11-02	00:18:37Z
1	2	History of the debate	1	1	Race_and_intelligence	5070	History_of_the_debate	520970885	2012-11-01	2012-11-01	23:05:40Z
1	2	History of the debate	1	1	Race_and_intelligence	5053	History_of_the_debate	520517318	2012-10-30	2012-10-30	00:48:22Z
1	2	History of the debate	1	1	Race_and_intelligence	5146	History_of_the_debate	519503598	2012-10-24	2012-10-24	02:58:51Z
1	2	History of the debate	1	1	Race_and_intelligence	5206	History_of_the_debate	518989088	2012-10-21	2012-10-21	08:21:25Z
1	2	History of the debate	1	1	Race_and_intelligence	5206	History_of_the_debate	518603974	2012-10-18	2012-10-18	23:27:42Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	517504832	2012-10-13	2012-10-13	01:54:56Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	517458730	2012-10-12	2012-10-12	20:10:52Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	516877064	2012-10-09	2012-10-09	20:05:01Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	516468145	2012-10-07	2012-10-07	12:43:48Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	515419871	2012-10-01	2012-10-01	05:11:02Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	515339772	2012-09-30	2012-09-30	17:41:02Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	514126048	2012-09-23	2012-09-23	06:34:03Z
1	2	History of the debate	1	1	Race_and_intelligence	4479	History_of_the_debate	514086795	2012-09-22	2012-09-22	23:14:00Z
1	2	History of the debate	1	1	Race_and_intelligence	4378	History_of_the_debate	513809287	2012-09-21	2012-09-21	02:06:56Z
1	2	History of the debate	1	1	Race_and_intelligence	4375	History_of_the_debate	511088763	2012-09-06	2012-09-06	16:11:39Z
1	2	History of the debate	1	1	Race_and_intelligence	4489	History_of_the_debate	510910964	2012-09-05	2012-09-05	13:01:22Z
1	2	History of the debate	1	1	Race_and_intelligence	4491	History_of_the_debate	509647754	2012-08-28	2012-08-28	19:06:45Z
